id,lclas,mlsfc,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,buld_totar,usemem_nm,infl_factor,file_name,base_ymd
KCCSBIZ21N000000396,문화시설,공공도서관,과천시정보과학도서관,경기도,과천시,4129010300,갈현동,4129052000,갈현동,412903206129,경기도 과천시 중앙로 24,13835,다사548356,37.418744,126.9897173,10027,991438,0.01011359257966711,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000397,문화시설,공공도서관,광명시 광명도서관,경기도,광명시,4121010100,광명동,4121058000,광명7동,412103187050,경기도 광명시 원광명안로 48,14283,다사426408,37.4652996,126.8514141,9966,582349,0.017113449151625573,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000398,문화시설,공공도서관,광명시소하도서관,경기도,광명시,4121010400,소하동,4121064000,소하1동,412103187037,경기도 광명시 소하일로 7,14320,다사458386,37.4454588,126.8879928,7642,651303,0.011733402118522408,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000399,문화시설,공공도서관,광명시철산도서관,경기도,광명시,4121010200,철산동,4121061000,철산3동,412103187055,경기도 광명시 철산로 56,14238,다사444421,37.4769472,126.8722074,8509,686269,0.012398928117108597,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000400,문화시설,공공도서관,광명시충현도서관,경기도,광명시,4121010400,소하동,4121065000,소하2동,412103187056,경기도 광명시 충현로42번길 19,14327,다사455373,37.4340497,126.8847398,2063,146965,0.014037355833021467,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000401,문화시설,공공도서관,광명시하안도서관,경기도,광명시,4121010300,하안동,4121063200,하안2동,412103187054,경기도 광명시 철망산로 46,14245,다사446411,37.4678555,126.8737103,7329,737902,0.009932213220725787,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000402,문화시설,공공도서관,곤지암도서관,경기도,광주시,4161025921,곤지암읍 곤지암리,4161025900,곤지암읍,416104433063,경기도 광주시 곤지암읍 곤지암로11번길 47,12804,다사859277,37.3490402,127.3410057,1614,64466,0.02503645332423293,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000403,문화시설,공공도서관,광주시립중앙도서관,경기도,광주시,4161010100,경안동,4161051000,경안동,416103211031,경기도 광주시 문화로 82,12761,다사781346,37.4106364,127.2531301,4826,355479,0.013576048092854993,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000404,문화시설,공공도서관,능평도서관,경기도,광주시,4161025023,오포읍 능평리,4161025000,오포읍,416104433447,경기도 광주시 오포읍 창뜰아랫길 6,12773,다사704279,37.3502825,127.1668633,1910,126173,0.015137945519247383,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000405,문화시설,공공도서관,오포도서관,경기도,광주시,4161025021,오포읍 고산리,4161025000,오포읍,416103211035,경기도 광주시 오포읍 오포로 885,12790,다사762300,37.3693798,127.2313746,1580,121577,0.012995879154774341,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000406,문화시설,공공도서관,초월도서관,경기도,광주시,4161025321,초월읍 대쌍령리,4161025300,초월읍,416103211015,경기도 광주시 초월읍 무들로 3-26,12735,다사815320,37.3873817,127.2910682,2946,168996,0.01743236526308315,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000407,문화시설,공공도서관,구리시교문도서관,경기도,구리시,4131010400,교문동,4131054100,교문1동,413104388119,경기도 구리시 안골로30번길 45,11934,다사677551,37.5951904,127.1345584,2855,238502,0.01197054951321163,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000408,문화시설,공공도서관,구리시립토평도서관,경기도,구리시,4131010700,토평동,4131059000,수택3동,413102196002,경기도 구리시 장자대로 140,11961,다사687541,37.5861961,127.145712,6387,453774,0.0140752885797776,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000409,문화시설,공공도서관,구리시인창도서관,경기도,구리시,4131010300,인창동,4131052000,동구동,413104388003,경기도 구리시 건원대로34번길 90,11922,다사687562,37.6052804,127.1458547,7869,413002,0.019053176497934636,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000410,문화시설,공공도서관,군포부곡도서관,경기도,군포시,4141010300,부곡동,4141052000,군포2동,414104400281,경기도 군포시 송부로221번길 3-10,15881,다사500251,37.3241016,126.9356586,2010,258650,0.007771119273149043,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000411,문화시설,공공도서관,군포시 당동도서관,경기도,군포시,4141010100,당동,4141051000,군포1동,414104400224,경기도 군포시 산본로197번길 36,15860,다사508284,37.3537155,126.945168,1752,337719,0.005187744841125315,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000412,문화시설,공공도서관,군포시 대야도서관,경기도,군포시,4141010800,대야미동,4141061000,대야동,414103200014,경기도 군포시 대야2로 139,15886,다사482258,37.3302828,126.9153444,3824,388397,0.009845596129733236,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000413,문화시설,공공도서관,군포시 산본도서관,경기도,군포시,4141010400,산본동,4141062000,광정동,414103200003,경기도 군포시 광정로 96,15824,다사494293,37.3615818,126.9287049,3587,1073661,0.0033409055558504966,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000414,문화시설,공공도서관,군포시 어린이도서관,경기도,군포시,4141010400,산본동,4141055000,산본2동,414104400015,경기도 군포시 고산로677번길 21,15803,다사497304,37.3721564,126.932147,2687,296121,0.009073993401346072,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000415,문화시설,공공도서관,군포시 중앙도서관,경기도,군포시,4141010400,산본동,4141059000,수리동,414103200027,경기도 군포시 수리산로 79,15867,다사482286,37.3553243,126.9157245,12509,1317740,0.009492767920834155,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000416,문화시설,공공도서관,고촌도서관,경기도,김포시,4157025324,고촌읍 신곡리,4157025300,고촌읍,415703209105,경기도 김포시 고촌읍 장차로 14,10125,다사356562,37.6033046,126.7709491,3079,185937,0.016559372260496835,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000417,문화시설,공공도서관,김포시 통진도서관,경기도,김포시,4157025023,통진읍 서암리,4157025000,통진읍,415703209109,경기도 김포시 통진읍 조강로 132,10016,다사199664,37.6939537,126.5920346,4080,482378,0.008458097176902761,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000418,문화시설,공공도서관,양곡도서관,경기도,김포시,4157025621,양촌읍 양곡리,4157025600,양촌읍,415704427396,경기도 김포시 양촌읍 양곡4로197번길 40,10056,다사233628,37.6616235,126.6314373,1702,368995,0.0046125286250491195,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000419,문화시설,공공도서관,중봉도서관,경기도,김포시,4157010100,북변동,4157051500,김포본동,415704427251,경기도 김포시 봉화로130번길 26,10106,다사300587,37.6258053,126.7069303,4932,854195,0.005773857257417803,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000420,문화시설,공공도서관,남양주시 호평도서관,경기도,남양주시,4136010100,호평동,4136051000,호평동,413603197055,경기도 남양주시 천마산로 67,12141,다사777631,37.6676427,127.2480034,1956,269237,0.007264974724870653,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000421,문화시설,공공도서관,남양주시도농도서관,경기도,남양주시,4136011200,다산동,4136054500,다산1동,413603197018,경기도 남양주시 도농로17번길 14,12255,다사696566,37.6086542,127.1564916,2374,368196,0.006447652880531021,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000422,문화시설,공공도서관,남양주시별내도서관,경기도,남양주시,4136031021,별내면 청학리,4136031000,별내면,413603197091,경기도 남양주시 별내면 청학로 86-1,12084,다사663677,37.7083494,127.1178286,3216,175355,0.01833993898092441,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000423,문화시설,공공도서관,남양주시오남도서관,경기도,남양주시,4136026221,오남읍 양지리,4136026200,오남읍,413604391554,경기도 남양주시 오남읍 양지로240번길 12,12045,다사733665,37.6979613,127.1978672,5454,241110,0.022620380739081746,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000424,문화시설,공공도서관,남양주시와부도서관,경기도,남양주시,4136025021,와부읍 덕소리,4136025000,와부읍,413603197042,경기도 남양주시 와부읍 월문천로 43,12212,다사750540,37.5856846,127.2174975,4010,398402,0.010065210516011466,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000425,문화시설,공공도서관,남양주시진건도서관,경기도,남양주시,4136025921,진건읍 사능리,4136025900,진건읍,413603197050,경기도 남양주시 진건읍 진건오남로 41-25,12140,다사715617,37.6551359,127.1774376,2847,182851,0.01557005430651186,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000426,문화시설,공공도서관,남양주시진접도서관,경기도,남양주시,4136025321,진접읍 장현리,4136025300,진접읍,413603000121,경기도 남양주시 진접읍 금강로 1554-11,12004,다사730700,37.7296026,127.1941977,4426,237472,0.018637986794232585,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000427,문화시설,공공도서관,남양주시진접푸른숲도서관,경기도,남양주시,4136025328,진접읍 금곡리,4136025300,진접읍,413603197066,경기도 남양주시 진접읍 해밀예당2로 35,12057,다사729685,37.7156886,127.1929223,5352,267738,0.019989691414741276,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000428,문화시설,공공도서관,남양주시퇴계원도서관,경기도,남양주시,4136026521,퇴계원읍 퇴계원리,4136026500,퇴계원읍,413603197019,경기도 남양주시 퇴계원읍 도제원로 12,12124,다사687611,37.6491214,127.1452901,2893,207868,0.013917486096946138,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000429,문화시설,공공도서관,남양주시평내도서관,경기도,남양주시,4136010200,평내동,4136052000,평내동,413603197043,경기도 남양주시 의안로 134,12227,다사769602,37.6417426,127.2388905,6307,293925,0.021457854894956198,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000430,문화시설,공공도서관,남양주시화도도서관,경기도,남양주시,4136025628,화도읍 창현리,4136025600,화도읍,413604391518,경기도 남양주시 화도읍 수레로1260번길 33,12184,다사828612,37.65014,127.3058047,2667,300993,0.008860671178399497,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000431,문화시설,공공도서관,별빛도서관,경기도,남양주시,4136011100,별내동,4136057000,별내동,281853152003,경기도 남양주시 별내중앙로 102,12108,다사665613,37.6509379,127.1203268,6638,442739,0.014993032012088386,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000432,문화시설,공공도서관,동두천꿈나무정보도서관,경기도,동두천시,4125010200,지행동,4125056600,송내동,412503189026,경기도 동두천시 지행로 38,11349,다사605881,37.8921488,127.0513977,2019,179900,0.01122290161200667,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000433,문화시설,공공도서관,동두천시립도서관,경기도,동두천시,4125011200,상패동,4125060000,상패동,412503189010,경기도 동두천시 상패로 60,11338,다사602897,37.9066912,127.0476235,2671,240354,0.011112775323065146,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000434,문화시설,공공도서관,부천시립송내도서관,경기도,부천시 소사구,4119011400,송내동,4119074600,대산동,411904355071,경기도 부천시 경인로92번길 33,14727,다사351428,37.4825049,126.766558,3920,527957,0.0074248470992902835,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000435,문화시설,공공도서관,부천시립심곡도서관,경기도,부천시 소사구,4119011100,심곡본동,4119074600,대산동,411903185005,경기도 부천시 성무로 24,14751,다사366425,37.480352,126.7839472,2450,150858,0.016240438027814236,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000436,문화시설,공공도서관,부천시립한울빛도서관,경기도,부천시 소사구,4119011000,소사본동,4119075000,소사본동,411903012096,경기도 부천시 소사로 107,14761,다사378412,37.4679421,126.7966443,3200,359694,0.0088964508721302,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000437,문화시설,공공도서관,부천시립꿈여울도서관,경기도,부천시 오정구,4119011900,작동,4119080000,성곡동,411903186003,경기도 부천시 까치로 103,14474,다사386464,37.5154274,126.8055849,3907,198592,0.019673501450209473,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000438,문화시설,공공도서관,부천시립오정도서관,경기도,부천시 오정구,4119011700,오정동,4119083000,오정동,411903186008,경기도 부천시 성오로 172,14434,다사377479,37.5283486,126.7960259,2305,274465,0.008398156413386043,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000439,문화시설,공공도서관,부천시립꿈빛도서관,경기도,부천시 원미구,4119010800,중동,4119074200,신중동,411904352314,경기도 부천시 신흥로275번길 19,14535,다사358456,37.5081162,126.7737125,4055,409108,0.009911808128904838,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000440,문화시설,공공도서관,부천시립도당도서관,경기도,부천시 원미구,4119010400,도당동,4119060600,부천동,411903184003,경기도 부천시 부천로 360,14480,다사368465,37.5161009,126.7851703,414,52058,0.007952668177801683,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000441,문화시설,공공도서관,부천시립동화도서관,경기도,부천시 원미구,4119010900,상동,4119074400,상동,411903184014,경기도 부천시 장말로 107,14596,다사340442,37.4947834,126.7542142,617,117103,0.005268865870216818,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000442,문화시설,공공도서관,부천시립북부도서관,경기도,부천시 원미구,4119010400,도당동,4119060600,부천동,411903186004,경기도 부천시 삼작로301번길 5,14459,다사376470,37.5208015,126.7941356,2778,306500,0.009063621533442088,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000443,문화시설,공공도서관,부천시립상동도서관,경기도,부천시 원미구,4119010900,상동,4119074400,상동,411903184005,경기도 부천시 상이로 12,14594,다사332437,37.4901398,126.7447508,5426,604929,0.008969647677661346,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000444,문화시설,공공도서관,부천시립원미도서관,경기도,부천시 원미구,4119010100,원미동,4119060600,부천동,411903012096,경기도 부천시 소사로 456,14659,다사380445,37.4979854,126.7990398,4396,252813,0.017388346327127165,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000445,문화시설,공공도서관,부천시립책마루도서관,경기도,부천시 원미구,4119010800,중동,4119074200,신중동,411903184010,경기도 부천시 심중로 121,14609,다사354441,37.493969,126.7701055,1593,168448,0.009456924392097265,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000446,문화시설,공공도서관,해밀도서관,경기도,부천시 원미구,4119010800,중동,4119074200,신중동,411904352387,경기도 부천시 옥산로10번길 4,14575,다사363441,37.4944938,126.7804956,3919,258630,0.015152921161504853,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000447,문화시설,공공도서관,성남시구미도서관,경기도,성남시 분당구,4113511400,구미동,4113566500,구미1동,411353180061,경기도 성남시 분당구 미금일로 105,13630,다사652274,37.3455315,127.1076891,6824,943872,0.007229793870355303,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000448,문화시설,공공도서관,성남시무지개도서관,경기도,성남시 분당구,4113511400,구미동,4113567000,구미동,411353180001,경기도 성남시 분당구 구미로 111,13623,다사664268,37.3396192,127.1208406,755,189960,0.003974520951779322,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000449,문화시설,공공도서관,성남시분당도서관,경기도,성남시 분당구,4113510300,정자동,4113557000,정자3동,411353180030,경기도 성남시 분당구 불정로 110,13606,다사660288,37.3581042,127.1165804,8525,1191084,0.007157345745556149,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000450,문화시설,공공도서관,성남시운중도서관,경기도,성남시 분당구,4113511500,운중동,4113568000,운중동,411354340479,경기도 성남시 분당구 판교원로81번길 9,13465,다사623324,37.3900423,127.0751093,1930,251858,0.007663048225587435,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000451,문화시설,공공도서관,성남시중앙도서관,경기도,성남시 분당구,4113510700,야탑동,4113564000,야탑3동,411353180051,경기도 성남시 분당구 판교로 546,13514,다사676339,37.4039669,127.134723,13018,1101962,0.011813474511825272,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000452,문화시설,공공도서관,성남시판교어린이도서관,경기도,성남시 분당구,4113511000,백현동,4113565700,백현동,411353179025,경기도 성남시 분당구 판교역로 75,13531,다사652321,37.3875252,127.1076676,6273,734736,0.008537760501731235,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000453,문화시설,공공도서관,판교도서관,경기도,성남시 분당구,4113510800,판교동,4113565000,판교동,411354340348,경기도 성남시 분당구 운중로225번길 37,13477,다사637326,37.3920221,127.0905508,10271,915771,0.011215686017574262,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000454,문화시설,공공도서관,논골도서관,경기도,성남시 수정구,4113110400,단대동,4113159000,단대동,411314334106,경기도 성남시 수정구 논골로23번길 2,13139,다사699397,37.4561955,127.1599638,286,527830,0.0005418411230888733,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000455,문화시설,공공도서관,성남시수정도서관,경기도,성남시 수정구,4113110500,산성동,4113160000,산성동,411314334399,경기도 성남시 수정구 수정로332번길 32,13129,다사692392,37.4522388,127.1528495,7923,493916,0.016041189190064708,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000456,문화시설,공공도서관,성남시중원도서관,경기도,성남시 중원구,4113310100,성남동,4113351000,성남동,411334337304,경기도 성남시 중원구 원터로17번길 46,13371,다사681368,37.4302295,127.1401659,13164,657659,0.02001645229518641,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000457,문화시설,공공도서관,성남시중원어린이도서관,경기도,성남시 중원구,4113310300,금광동,4113354000,금광2동,411334337220,경기도 성남시 중원구 산성대로408번길 42,13177,다사702387,37.4476281,127.163171,10560,228369,0.04624095214324186,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000458,문화시설,공공도서관,해오름도서관,경기도,성남시 중원구,4146510100,풍덕천동,4146551000,풍덕천1동,411333179026,경기도 용인시 수지구 수지로342번길 3,16832,다사641255,37.3279574,127.0950287,4255,235814,0.018043882042626816,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000459,문화시설,공공도서관,수원시버드내도서관,경기도,수원시 권선구,4111312600,세류동,4111354000,세류3동,411134325318,경기도 수원시 권선구 세권로94번길 29,16578,다사569176,37.2568231,127.0147766,4000,248634,0.016087904309145168,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000460,문화시설,공공도서관,수원시서수원도서관,경기도,수원시 권선구,4111313300,탑동,4111356000,서둔동,411133175045,경기도 수원시 권선구 탑동로57번길 35,16603,다사531194,37.2731189,126.9720678,4587,398865,0.01150013162348163,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000461,문화시설,공공도서관,수원시한림도서관,경기도,수원시 권선구,4111313700,권선동,4111368000,권선2동,411134331216,경기도 수원시 권선구 동수원로25번길 32-52,16666,다사578155,37.237601,127.0250249,2417,381929,0.006328401352083764,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000462,문화시설,공공도서관,수원시호매실도서관,경기도,수원시 권선구,4111313500,호매실동,4111366400,호매실동,411133175044,경기도 수원시 권선구 칠보로 169,16400,다사519187,37.2664124,126.9579291,4930,490371,0.010053612468926588,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000463,문화시설,공공도서관,지혜샘어린이도서관,경기도,수원시 권선구,4679025028,화순읍 일심리,4679025000,화순읍,411133012002,전라남도 화순군 화순읍 중앙로 133,58115,다라540740,35.0604878,126.9961337,2447,363632,0.006729330751969024,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000464,문화시설,공공도서관,희망샘도서관,경기도,수원시 권선구,4111312800,고색동,4111355000,평동,411133175003,경기도 수원시 권선구 매송고색로 620,16641,다사532166,37.2477527,126.9729256,417,47305,0.008815135820737766,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000465,문화시설,공공도서관,바른샘어린이도서관,경기도,수원시 영통구,4111710100,매탄동,4111752000,매탄2동,411173177001,경기도 수원시 영통구 매봉로 10,16527,다사603189,37.2688552,127.0523687,2666,259097,0.010289582665951362,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000466,문화시설,공공도서관,반달어린이도서관,경기도,수원시 영통구,4111710500,영통동,4111758500,영통3동,411173177005,경기도 수원시 영통구 반달로 45,16705,다사625169,37.250685,127.0773858,313,62941,0.0049729111390031935,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000467,문화시설,공공도서관,사랑샘도서관,경기도,수원시 영통구,4111710300,이의동,4111760000,광교1동,411172012001,경기도 수원시 영통구 창룡대로 255,16227,다사588219,37.2955484,127.0360511,542,50600,0.010711462450592886,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000468,문화시설,공공도서관,수원시광교푸른숲도서관,경기도,수원시 영통구,4111710400,하동,4111761000,광교2동,411173177023,경기도 수원시 영통구 광교호수로 131,16514,다사615203,37.2809559,127.0668183,4505,370588,0.012156356924671064,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000469,문화시설,공공도서관,수원시광교홍재도서관,경기도,수원시 영통구,4111710300,이의동,4111760000,광교1동,411173177028,경기도 수원시 영통구 대학로 88,16224,다사598227,37.3029356,127.0474431,7837,553278,0.014164669478996092,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000470,문화시설,공공도서관,수원시매여울도서관,경기도,수원시 영통구,4111710100,매탄동,4111753000,매탄3동,411173176021,경기도 수원시 영통구 효원로 415,16545,다사598179,37.2593304,127.0473578,3913,284330,0.013762177751204587,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000471,문화시설,공공도서관,수원시영통도서관,경기도,수원시 영통구,4111710500,영통동,4111758500,영통3동,411173177014,경기도 수원시 영통구 청명로 151,16703,다사620176,37.2571884,127.0720589,4136,776412,0.005327068618207859,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000472,문화시설,공공도서관,수원시태장마루도서관,경기도,수원시 영통구,4111710700,망포동,4111759600,망포2동,411173177016,경기도 수원시 영통구 태장로 46,16686,다사601156,37.2386674,127.0510042,3970,579954,0.0068453704949013195,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000473,문화시설,공공도서관,수원시대추골도서관,경기도,수원시 장안구,4111113600,조원동,4111159800,조원2동,411113174007,경기도 수원시 장안구 수일로 164,16294,다사564231,37.306609,127.0080955,2692,397813,0.006766998564652236,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000474,문화시설,공공도서관,수원시북수원도서관,경기도,수원시 장안구,4111113000,정자동,4111157300,정자3동,411113174003,경기도 수원시 장안구 만석로 65,16328,다사546222,37.2976641,126.9883075,4480,746202,0.006003736253722182,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000475,문화시설,공공도서관,수원시일월도서관,경기도,수원시 장안구,4111113300,천천동,4111156600,율천동,411113175041,경기도 수원시 장안구 일월천로 77,16416,다사537210,37.2868956,126.9777941,3905,523383,0.007461075350173773,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000476,문화시설,공공도서관,슬기샘어린이도서관,경기도,수원시 장안구,4111113500,송죽동,4111159100,송죽동,411113174006,경기도 수원시 장안구 송정로 9,16302,다사556221,37.2975772,126.9991131,2565,243058,0.01055303672374495,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000477,문화시설,공공도서관,수원시선경도서관,경기도,수원시 팔달구,4111513000,신풍동,4111574000,행궁동,411154328212,경기도 수원시 팔달구 신풍로23번길 68,16258,다사566206,37.2838623,127.0104322,8562,509703,0.01679801766911319,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000478,문화시설,공공도서관,수원시중앙도서관,경기도,수원시 팔달구,4111513200,교동,4111565000,매교동,411153176016,경기도 수원시 팔달구 팔달산로 318,16462,다사567195,37.2735803,127.0121325,2712,231455,0.01171718044544296,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000479,문화시설,공공도서관,수원시창룡도서관,경기도,수원시 팔달구,4111514000,우만동,4111571000,우만1동,411154328225,경기도 수원시 팔달구 월드컵로381번길 36,16232,다사581214,37.2907427,127.027547,4337,307626,0.014098288181103027,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000480,문화시설,공공도서관,수원시화서다산도서관,경기도,수원시 팔달구,4111513800,화서동,4111569000,화서2동,411153176020,경기도 수원시 팔달구 화양로68번길 7-35,16434,다사554208,37.2856452,126.9974301,3611,383581,0.009413917790505787,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000481,문화시설,공공도서관,한아름도서관 (수원청소년문화센터내),경기도,수원시 팔달구,4111514100,인계동,4111573000,인계동,411153175009,경기도 수원시 팔달구 권광로 293,16486,다사587195,37.2736319,127.0350112,648,76685,0.008450153224228988,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000482,문화시설,공공도서관,시흥시군자도서관,경기도,시흥시,4139012700,거모동,4139058100,군자동,413903199060,경기도 시흥시 군자로 499,15068,다사366276,37.3456365,126.7851908,1499,146877,0.010205818473961206,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000483,문화시설,공공도서관,시흥시능곡도서관,경기도,시흥시,4139011800,능곡동,4139064000,능곡동,413903199010,경기도 시흥시 능곡중앙로 85,14994,다사391304,37.3713789,126.8131831,3561,277174,0.012847525381168508,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000484,문화시설,공공도서관,시흥시대야도서관,경기도,시흥시,4139010100,대야동,4139051000,대야동,413903199071,경기도 시흥시 은행로173번길 14,14914,다사378387,37.4455334,126.7968252,1317,268822,0.004899152599117632,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000485,문화시설,공공도서관,시흥시대야어린이도서관,경기도,시흥시,4139010100,대야동,4139051000,대야동,413903199029,경기도 시흥시 비둘기공원로 21,14908,다사373385,37.443954,126.7921809,2993,129635,0.02308790064411617,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000486,문화시설,공공도서관,시흥시매화도서관,경기도,시흥시,4139010800,매화동,4139055000,매화동,413903199065,경기도 시흥시 매화로 20,14939,다사394356,37.4176735,126.8155387,797,54368,0.01465935844614479,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000487,문화시설,공공도서관,시흥시신천도서관,경기도,시흥시,4139010200,신천동,4139052000,신천동,413903199069,경기도 시흥시 신천로 89-18,14949,다사367379,37.438414,126.7850494,663,65031,0.010195137703556765,KC_596_CLT_STATN_BIZAEA_2021,20200101
