category_code,model_name,regist_country,create_dt_utc,device_id,event_type,mon_data,State,Remain_Time_H,Remain_Time_M,Initial_Time_H,Initial_Time_M,APCourse,Error,SoilLevel,SpinSpeed,WaterTemp,RinseCount,DryLevel,Reserve_Time_H,Reserve_Time_M,FreshCare,ChildLock,Steam,RemoteStart,TurboShot,InitialBit,PreState,SmartCourse,TCLCount,OPCourse,LoadLevel
201,LG_WM_KR,KR,17/11/2017 3:13,A3,WM_CONTINUE,FwIdAh0QAAIDAAIAAAAQAAAAAAYzJwcB,23,2,29,2,29,16,0,2,3,0,2,0,0,0,0,1,0,0,0,0,6,51,39,7,1
201,LG_WM_KR,KR,17/11/2017 3:13,A3,WM_STATE,FwIdAh0QAAIDAAIAAAAQAAAAAAYzJwcB,23,2,29,2,29,16,0,2,3,0,2,0,0,0,0,1,0,0,0,0,6,51,39,7,1
201,LG_WM_KR,KR,17/11/2017 5:05,A3,WM_STATE,HgAmAh0QAAADAAIAAAAABAAKQxczJwcB,30,0,38,2,29,16,0,0,3,0,2,0,0,0,0,0,0,0,0,0,23,51,39,7,1
201,LG_WM_KR,KR,17/11/2017 5:32,A3,WM_STATE,KAAIAh0QAAADAAAAAAAABAAKbR4zJwcB,40,0,8,2,29,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,39,7,1
201,LG_WM_KR,KR,17/11/2017 5:32,A3,WM_STATE,KAAIAh0QAAADAAAAAAAABAAKbR4zJwcB,40,0,8,2,29,16,0,0,3,0,0,0,0,0,0,0,0,0,0,0,30,51,39,7,1
201,LG_WM_KR,KR,17/11/2017 5:41,A3,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAKeigzAAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,0,7,0
201,LG_WM_KR,KR,17/11/2017 5:41,A3,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAKeigzAAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,0,7,0
201,LG_WM_KR,KR,17/11/2017 6:13,A3,COMMON_WIFI_ON,AAAAAAAAAAAAAAAAAAAAAAAAADwzAAcA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,0,7,0
201,LG_WM_KR,KR,17/11/2017 10:27,A3,COMMON_WIFI_ON,FAEQARABAAIEAQQAAAAAhAAAAAAzAAcA,20,1,16,1,16,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,0,51,0,7,0
201,LG_WM_KR,KR,17/11/2017 10:27,A3,WM_STATE,FwEYARgBAAIEAQQAAAAAhAAAABQzAAcC,23,1,24,1,24,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,20,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 10:28,A3,WM_PAUSE,BgEYARgBAAIEAQQAAAAAhAAAARczAAcC,6,1,24,1,24,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,23,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 10:28,A3,WM_CONTINUE,FwEYARgBAAIEAQQAAAAAgAAAAQYzAAcC,23,1,24,1,24,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,6,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 10:28,A3,WM_STATE,FwEYARgBAAIEAQQAAAAAgAAAAQYzAAcC,23,1,24,1,24,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,6,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 10:38,A3,WM_PAUSE,BgEKARgBAAIEAQQAAAAAhAAAGxczAAcC,6,1,10,1,24,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,23,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 10:38,A3,WM_CONTINUE,FwEKARgBAAIEAQQAAAAAgAAAGwYzAAcC,23,1,10,1,24,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,6,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 10:38,A3,WM_STATE,FwEKARgBAAIEAQQAAAAAgAAAGwYzAAcC,23,1,10,1,24,1,0,2,4,1,4,0,0,0,0,0,0,0,0,0,6,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 10:48,A3,WM_STATE,HgEAARgBAAAEAAQAAAAAhAAANhczAAcC,30,1,0,1,24,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 11:42,A3,WM_STATE,KAALARgBAAAEAAAAAAAAhAAAsB4zAAcC,40,0,11,1,24,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,51,0,7,2
201,LG_WM_KR,KR,17/11/2017 11:52,A3,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAAxSgzAQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,1,7,0
201,LG_WM_KR,KR,17/11/2017 11:52,A3,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAAxSgzAQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,1,7,0
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_WASH_BEGIN,FwAZABkIAAIAAAAAAAAQAAAAADwzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,60,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_STATE,FwAZABkIAAIAAAAAAAAQAAAAADwzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,60,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,COMMON_WIFI_ON,FwAZABkIAAIAAAAAAAAQAAAAADwzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,60,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_PAUSE,BgAZABkIAAIAAAAAAAAQBAAAABczAQcF,6,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_WASH_BEGIN,FwAoACgKAAIAAAAAAAAABAAAAAYzAQcF,23,0,40,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_STATE,FwAoACgKAAIAAAAAAAAABAAAAAYzAQcF,23,0,40,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_PAUSE,BgAoACgKAAIAAAAAAAAABAAAABczAQcF,6,0,40,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_STATE,FwAoACgKAAIAAAAAAAAABAAAAAYzAQcF,23,0,40,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_PAUSE,BgAoACgKAAIAAAAAAAAABAAAABczAQcI,6,0,40,0,40,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,8
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_WASH_BEGIN,FwAZABkIAAIAAAAAAAAQAAAAAAYzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:21,A3,WM_STATE,FwAZABkIAAIAAAAAAAAQAAAAAAYzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:46,A3,WM_STATE,PQABABkIAAAAAAAAAAAABAABzBczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:46,A3,WM_WASH_END,PQABABkIAAAAAAAAAAAABAABzBczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:50,A3,WM_ERROR,BgABABkIEgAAAAAAAAAABAAAAD0zAQcF,6,0,1,0,25,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,61,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:50,A3,WM_CONTINUE,AAAAAAAAAAAAAAAAAAAABAAAAAYzAQcA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,1,7,0
201,LG_WM_KR,KR,18/11/2017 2:51,A3,WM_WASH_BEGIN,FwAZABkIAAIAAAAAAAAQAAAAAAAzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 2:51,A3,WM_STATE,FwAZABkIAAIAAAAAAAAQAAAAAAAzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:16,A3,WM_STATE,PQABABkIAAAAAAAAAAAABAABLxczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:16,A3,WM_WASH_END,PQABABkIAAAAAAAAAAAABAABLxczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:20,A3,COMMON_WIFI_ON,FwAZABkIAAIAAAAAAAAQBAAAAD0zAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,61,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:45,A3,WM_STATE,PQABABkIAAAAAAAAAAAABAABHxczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:45,A3,WM_WASH_END,PQABABkIAAAAAAAAAAAABAABHxczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:45,A3,WM_WASH_BEGIN,FwAZABkIAAIAAAAAAAAQBAAAAD0zAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,61,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:45,A3,WM_STATE,FwAZABkIAAIAAAAAAAAQBAAAAD0zAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,61,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:45,A3,WM_PAUSE,BgAZABkIAAIAAAAAAAAQBAAAABczAQcF,6,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:46,A3,WM_STATE,FwAZABkIAAIAAAAAAAAQAAAAAAYzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:46,A3,WM_ERROR,BgAZABkIAAIAAAAAAAAQAAAAABczAQcF,6,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:46,A3,WM_CONTINUE,FwAZABkIAAIAAAAAAAAQAAAAAAYzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 3:46,A3,WM_STATE,FwAZABkIAAIAAAAAAAAQAAAAAAYzAQcF,23,0,25,0,25,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,6,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 4:11,A3,WM_STATE,PQABABkIAAAAAAAAAAAABAABBRczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 4:11,A3,WM_WASH_END,PQABABkIAAAAAAAAAAAABAABBhczAQcF,61,0,1,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,51,1,7,5
201,LG_WM_KR,KR,18/11/2017 4:41,A3,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABED0zAQcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,51,1,7,0
201,LG_WM_KR,KR,18/11/2017 11:07,A3,COMMON_WIFI_ON,FAEQARABAAIFAQQAAAAAhAAAADwzAQcA,20,1,16,1,16,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,60,51,1,7,0
201,LG_WM_KR,KR,18/11/2017 11:08,A3,WM_STATE,FwEYARgBAAIFAQQAAAAAhAAAABQzAQcC,23,1,24,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,20,51,1,7,2
201,LG_WM_KR,KR,18/11/2017 11:09,A3,WM_PAUSE,BgEXARgBAAIFAQQAAAAAhAAAARczAQcC,6,1,23,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,23,51,1,7,2
201,LG_WM_KR,KR,18/11/2017 11:09,A3,WM_CONTINUE,FwEXARgBAAIFAQQAAAAAgAAAAQYzAQcC,23,1,23,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,6,51,1,7,2
201,LG_WM_KR,KR,18/11/2017 11:09,A3,WM_STATE,FwEXARgBAAIFAQQAAAAAgAAAAQYzAQcC,23,1,23,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,6,51,1,7,2
201,LG_WM_KR,KR,18/11/2017 11:29,A3,WM_STATE,HgEAARgBAAAFAAQAAAAAhAAAOBczAQcC,30,1,0,1,24,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,23,51,1,7,2
201,LG_WM_KR,KR,18/11/2017 12:24,A3,WM_STATE,KAALARgBAAAFAAAAAAAAhAAAux4zAQcC,40,0,11,1,24,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,51,1,7,2
201,LG_WM_KR,KR,18/11/2017 12:34,A3,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAA0CgzAgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,2,7,0
201,LG_WM_KR,KR,18/11/2017 12:34,A3,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAA0CgzAgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,2,7,0
201,LG_WM_KR,KR,19/11/2017 12:05,A3,COMMON_WIFI_ON,FAEQARABAAIFAQQAAAAAhAAAADwzAgcA,20,1,16,1,16,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,60,51,2,7,0
201,LG_WM_KR,KR,19/11/2017 12:06,A3,WM_STATE,FwEYARgBAAIFAQQAAAAAhAAAABQzAgcC,23,1,24,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,20,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 12:12,A3,WM_PAUSE,BgEPARgBAAIFAQQAAAAAhAAADxczAgcC,6,1,15,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,23,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 12:13,A3,WM_CONTINUE,FwEPARgBAAIFAQQAAAAAgAAADwYzAgcC,23,1,15,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,6,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 12:13,A3,WM_STATE,FwEPARgBAAIFAQQAAAAAgAAADwYzAgcC,23,1,15,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,6,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 12:16,A3,WM_PAUSE,BgELARgBAAIFAQQAAAAAhAAAGRczAgcC,6,1,11,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,23,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 12:17,A3,WM_CONTINUE,FwELARgBAAIFAQQAAAAAgAAAGQYzAgcC,23,1,11,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,6,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 12:17,A3,WM_STATE,FwELARgBAAIFAQQAAAAAgAAAGQYzAgcC,23,1,11,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,6,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 12:27,A3,WM_STATE,HgEAARgBAAAFAAQAAAAAhAAANRczAgcC,30,1,0,1,24,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,23,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 13:21,A3,WM_STATE,KAALARgBAAAFAAAAAAAAhAAAux4zAgcC,40,0,11,1,24,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,51,2,7,2
201,LG_WM_KR,KR,19/11/2017 13:33,A3,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAA1CgzAwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,3,7,0
201,LG_WM_KR,KR,19/11/2017 13:33,A3,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAA1CgzAwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,3,7,0
201,LG_WM_KR,KR,20/11/2017 10:29,A3,COMMON_WIFI_ON,FAEQARABAAIFAQQAAAAAhAAAADwzAwcA,20,1,16,1,16,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,60,51,3,7,0
201,LG_WM_KR,KR,20/11/2017 10:30,A3,WM_STATE,FwEYARgBAAIFAQQAAAAAhAAAABQzAwcC,23,1,24,1,24,1,0,2,5,1,4,0,0,0,0,0,0,0,0,0,20,51,3,7,2
201,LG_WM_KR,KR,20/11/2017 10:51,A3,WM_STATE,HgEAARgBAAAFAAQAAAAAhAAAMhczAwcC,30,1,0,1,24,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,23,51,3,7,2
201,LG_WM_KR,KR,20/11/2017 11:42,A3,WM_STATE,KAALARgBAAAFAAAAAAAAhAAAoh4zAwcC,40,0,11,1,24,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,51,3,7,2
201,LG_WM_KR,KR,20/11/2017 11:53,A3,WM_STATE,PAAAAAAAAAAAAAAAAAAABAAAuygzBAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,4,7,0
201,LG_WM_KR,KR,20/11/2017 11:53,A3,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAAAuygzBAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,4,7,0
201,LG_WM_KR,KR,16/11/2017 0:53,A4,WM_WASH_BEGIN,FAEHAQcNAAICAwUAAAAAAAAAADwzOQcA,20,1,7,1,7,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,60,51,57,7,0
201,LG_WM_KR,KR,16/11/2017 0:53,A4,WM_STATE,FAEHAQcNAAICAwUAAAAAAAAAADwzOQcA,20,1,7,1,7,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,60,51,57,7,0
201,LG_WM_KR,KR,16/11/2017 0:53,A4,COMMON_WIFI_ON,FAEHAQcNAAICAwUAAAAAAAAAADwzOQcA,20,1,7,1,7,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,60,51,57,7,0
201,LG_WM_KR,KR,16/11/2017 0:54,A4,WM_STATE,FwEEAQQNAAICAwUAAAAABAAAABQzOQcB,23,1,4,1,4,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,20,51,57,7,1
201,LG_WM_KR,KR,16/11/2017 1:15,A4,WM_STATE,HgAsAQQNAAACAAUAAAAABAAB6hczOQcB,30,0,44,1,4,13,0,0,2,0,5,0,0,0,0,0,0,0,0,0,23,51,57,7,1
201,LG_WM_KR,KR,16/11/2017 1:54,A4,WM_STATE,KAAIAQQNAAACAAAAAAAABAACBR4zOQcB,40,0,8,1,4,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,51,57,7,1
201,LG_WM_KR,KR,16/11/2017 2:03,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAACEigzOgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,58,7,0
201,LG_WM_KR,KR,16/11/2017 2:03,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAACEigzOgcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,58,7,0
201,LG_WM_KR,KR,16/11/2017 2:09,A4,COMMON_WIFI_ON,FAAuAC4DAAIFAAQAAAAQhAAAADwzOgcA,20,0,46,0,46,3,0,2,5,0,4,0,0,0,0,1,0,0,0,0,60,51,58,7,0
201,LG_WM_KR,KR,16/11/2017 2:10,A4,WM_STATE,FwAwADADAAIFAAQAAAAQhAAAABQzOgcB,23,0,48,0,48,3,0,2,5,0,4,0,0,0,0,1,0,0,0,0,20,51,58,7,1
201,LG_WM_KR,KR,16/11/2017 2:20,A4,WM_STATE,HgAmADADAAAFAAQAAAAAhAAAwBczOgcB,30,0,38,0,48,3,0,0,5,0,4,0,0,0,0,0,0,0,0,0,23,51,58,7,1
201,LG_WM_KR,KR,16/11/2017 3:05,A4,WM_STATE,KAAHADADAAAFAAAAAAAAhAABAB4zOgcB,40,0,7,0,48,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,51,58,7,1
201,LG_WM_KR,KR,16/11/2017 3:13,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABDygzOwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 3:13,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABDygzOwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 7:50,A4,COMMON_WIFI_ON,AAAAAAAAAAAAAAAAAAAAAAAAADwzOwcA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 7:52,A4,WM_STATE,FAEHAQcNAAICAwUAAAAAAAAAAAAzOwcA,20,1,7,1,7,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 7:52,A4,WM_WASH_BEGIN,FAEHAQcNAAICAwUAAAAAAAAAAAAzOwcA,20,1,7,1,7,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 7:52,A4,COMMON_WIFI_ON,FAEHAQcNAAICAwUAAAAABAAAAAAzOwcA,20,1,7,1,7,13,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 7:52,A4,WM_WASH_BEGIN,FAEhASEBAAIEBAQAAAAAgAAAAAAzOwcA,20,1,33,1,33,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,0,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 7:52,A4,WM_STATE,FAEhASEBAAIEBAQAAAAAgAAAAAAzOwcA,20,1,33,1,33,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,0,51,59,7,0
201,LG_WM_KR,KR,16/11/2017 7:53,A4,WM_STATE,FwEkASQBAAIEBAQAAAAAhAAAABQzOwcB,23,1,36,1,36,1,0,2,4,4,4,0,0,0,0,0,0,0,0,0,20,51,59,7,1
201,LG_WM_KR,KR,16/11/2017 8:26,A4,WM_STATE,HgA7ASQBAAAEAAQAAAAAhAADUxczOwcB,30,0,59,1,36,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,23,51,59,7,1
201,LG_WM_KR,KR,16/11/2017 8:53,A4,COMMON_WIFI_ON,HgAhASQBAAAEAAIAAAAAhAADdhczOwcB,30,0,33,1,36,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,23,51,59,7,1
201,LG_WM_KR,KR,17/11/2017 1:47,A4,COMMON_WIFI_ON,BQAAAAAAAAAAAAAAAAAAAAAAAFEzHgcA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,51,30,7,0
201,LG_WM_KR,KR,17/11/2017 1:48,A4,WM_STATE,UQAAAAAAAAAAAAAAAAAAAAAAAAUzHgcA,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,30,7,0
201,LG_WM_KR,KR,17/11/2017 1:48,A4,WM_WASH_BEGIN,FAA2ADYDAAIFAAUAAAAQgAAAAFEzHgcA,20,0,54,0,54,3,0,2,5,0,5,0,0,0,0,1,0,0,0,0,81,51,30,7,0
201,LG_WM_KR,KR,17/11/2017 1:48,A4,WM_STATE,FAA2ADYDAAIFAAUAAAAQgAAAAFEzHgcA,20,0,54,0,54,3,0,2,5,0,5,0,0,0,0,1,0,0,0,0,81,51,30,7,0
201,LG_WM_KR,KR,17/11/2017 1:49,A4,WM_STATE,FwA4ADgDAAIFAAUAAAAQhAAAABQzHgcB,23,0,56,0,56,3,0,2,5,0,5,0,0,0,0,1,0,0,0,0,20,51,30,7,1
201,LG_WM_KR,KR,17/11/2017 1:59,A4,WM_STATE,HgAuADgDAAAFAAUAAAAAhAAAwRczHgcB,30,0,46,0,56,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,23,51,30,7,1
201,LG_WM_KR,KR,17/11/2017 2:55,A4,WM_STATE,KAAHADgDAAAFAAAAAAAAhAABGh4zHgcB,40,0,7,0,56,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,51,30,7,1
201,LG_WM_KR,KR,17/11/2017 3:03,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAABJygzHwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,31,7,0
201,LG_WM_KR,KR,17/11/2017 3:03,A4,WM_WASH_END,PAAAAAAAAAAAAAAAAAAABAABJygzHwcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,31,7,0
201,LG_WM_KR,KR,17/11/2017 9:32,A4,WM_STATE,FAEAAQANAAICAwQAAAAAAAAAADwzHwcA,20,1,0,1,0,13,0,2,2,3,4,0,0,0,0,0,0,0,0,0,60,51,31,7,0
201,LG_WM_KR,KR,17/11/2017 9:33,A4,COMMON_WIFI_ON,FAEAAQANAAICAwQAAAAABAAAADwzHwcA,20,1,0,1,0,13,0,2,2,3,4,0,0,0,0,0,0,0,0,0,60,51,31,7,0
201,LG_WM_KR,KR,17/11/2017 9:33,A4,WM_STATE,FwA5ADkNAAICAwQAAAAABAAAABQzHwcB,23,0,57,0,57,13,0,2,2,3,4,0,0,0,0,0,0,0,0,0,20,51,31,7,1
201,LG_WM_KR,KR,17/11/2017 9:54,A4,WM_STATE,HgAlADkNAAACAAQAAAAABAAB9xczHwcB,30,0,37,0,57,13,0,0,2,0,4,0,0,0,0,0,0,0,0,0,23,51,31,7,1
201,LG_WM_KR,KR,17/11/2017 10:27,A4,WM_STATE,KAAIADkNAAACAAAAAAAABAACDh4zHwcB,40,0,8,0,57,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,30,51,31,7,1
201,LG_WM_KR,KR,17/11/2017 10:36,A4,WM_STATE,PAAAAAAAAAAAAAAAAAAABAACGigzIAcA,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,51,32,7,0
